17701649, 1722874682109784, 0.99920000, 0.99930000, 1792.00000000, 2000.00000000
17701649, 1722874682109881, 0.99910000, 0.99940000, 26252.00000000, 1835.00000000
17701649, 1722874682109901, 0.99900000, 0.99950000, 2000.00000000, 1776.00000000
17701649, 1722874682109920, 0.99860000, 0.99970000, 13067.00000000, 3871.00000000
17701649, 1722874682109941, 0.99800000, 0.99980000, 50281.00000000, 35132.00000000
17701649, 1722874682109958, 0.99670000, 1.00400000, 301.00000000, 5001.00000000
17701649, 1722874682109978, 0.99610000, 1.00470000, 301.00000000, 140.00000000
17701649, 1722874682109994, 0.99500000, 1.00480000, 17604.00000000, 50.00000000
17701649, 1722874682110021, 0.99380000, 1.00500000, 301.00000000, 57009.00000000
17701649, 1722874682110039, 0.99310000, 1.00630000, 301.00000000, 140.00000000
17701650, 1722874683037345, 0.99920000, 0.99930000, 1792.00000000, 2000.00000000
17701650, 1722874683037404, 0.99910000, 0.99940000, 28252.00000000, 1835.00000000
17701650, 1722874683037424, 0.99900000, 0.99950000, 2000.00000000, 1776.00000000
17701650, 1722874683037441, 0.99860000, 0.99970000, 13067.00000000, 3871.00000000
17701650, 1722874683037459, 0.99800000, 0.99980000, 50281.00000000, 35132.00000000
17701650, 1722874683037476, 0.99670000, 1.00400000, 301.00000000, 5001.00000000
17701650, 1722874683037493, 0.99610000, 1.00470000, 301.00000000, 140.00000000
17701650, 1722874683037519, 0.99500000, 1.00480000, 17604.00000000, 50.00000000
17701650, 1722874683037548, 0.99380000, 1.00500000, 301.00000000, 57009.00000000
17701650, 1722874683037577, 0.99310000, 1.00630000, 301.00000000, 140.00000000
17701651, 1722874684051576, 0.99920000, 0.99930000, 1792.00000000, 2000.00000000
17701651, 1722874684051638, 0.99910000, 0.99940000, 28252.00000000, 1835.00000000
17701651, 1722874684051658, 0.99860000, 0.99950000, 13067.00000000, 1776.00000000
17701651, 1722874684051676, 0.99800000, 0.99970000, 50281.00000000, 3871.00000000
17701651, 1722874684051694, 0.99670000, 0.99980000, 301.00000000, 35132.00000000
17701651, 1722874684051716, 0.99610000, 1.00400000, 301.00000000, 5001.00000000
17701651, 1722874684051733, 0.99500000, 1.00470000, 17604.00000000, 140.00000000
17701651, 1722874684051752, 0.99380000, 1.00480000, 301.00000000, 50.00000000
17701651, 1722874684051769, 0.99310000, 1.00500000, 301.00000000, 57009.00000000
17701651, 1722874684051785, 0.99300000, 1.00630000, 801.00000000, 140.00000000
17701652, 1722874708111393, 0.99920000, 0.99930000, 1792.00000000, 2000.00000000
17701652, 1722874708111452, 0.99910000, 0.99940000, 26252.00000000, 1835.00000000
17701652, 1722874708111471, 0.99860000, 0.99950000, 13067.00000000, 1776.00000000
17701652, 1722874708111511, 0.99800000, 0.99970000, 50281.00000000, 3871.00000000
17701652, 1722874708111528, 0.99670000, 0.99980000, 301.00000000, 35132.00000000
17701652, 1722874708111547, 0.99610000, 1.00400000, 301.00000000, 5001.00000000
17701652, 1722874708111564, 0.99500000, 1.00470000, 17604.00000000, 140.00000000
17701652, 1722874708111582, 0.99380000, 1.00480000, 301.00000000, 50.00000000
17701652, 1722874708111605, 0.99310000, 1.00500000, 301.00000000, 57009.00000000
17701652, 1722874708111622, 0.99300000, 1.00630000, 801.00000000, 140.00000000
17701653, 1722874715692973, 0.99920000, 0.99930000, 1792.00000000, 2000.00000000
17701653, 1722874715693031, 0.99910000, 0.99940000, 26252.00000000, 1835.00000000
17701653, 1722874715693050, 0.99860000, 0.99950000, 13067.00000000, 1776.00000000
17701653, 1722874715693068, 0.99800000, 0.99970000, 50281.00000000, 3871.00000000
17701653, 1722874715693086, 0.99670000, 0.99980000, 301.00000000, 35132.00000000
17701653, 1722874715693104, 0.99610000, 1.00400000, 301.00000000, 5001.00000000
17701653, 1722874715693120, 0.99500000, 1.00470000, 17604.00000000, 140.00000000
17701653, 1722874715693137, 0.99380000, 1.00480000, 301.00000000, 50.00000000
17701653, 1722874715693155, 0.99310000, 1.00500000, 301.00000000, 57009.00000000
17701653, 1722874715693172, 0.99300000, 1.00630000, 801.00000000, 140.00000000
17701654, 1722874740883705, 0.99920000, 0.99930000, 1792.00000000, 2000.00000000
17701654, 1722874740883792, 0.99910000, 0.99940000, 26252.00000000, 1835.00000000
17701654, 1722874740883829, 0.99900000, 0.99950000, 2000.00000000, 1776.00000000
17701654, 1722874740883865, 0.99860000, 0.99970000, 13067.00000000, 3871.00000000
17701654, 1722874740883914, 0.99800000, 0.99980000, 50281.00000000, 35132.00000000
17701654, 1722874740883947, 0.99670000, 1.00400000, 301.00000000, 5001.00000000
17701654, 1722874740883980, 0.99610000, 1.00470000, 301.00000000, 140.00000000
17701654, 1722874740884012, 0.99500000, 1.00480000, 17604.00000000, 50.00000000
17701654, 1722874740884047, 0.99380000, 1.00500000, 301.00000000, 57009.00000000
17701654, 1722874740884081, 0.99310000, 1.00630000, 301.00000000, 140.00000000
17701655, 1722874751026520, 0.99920000, 0.99930000, 1792.00000000, 2000.00000000
17701655, 1722874751026609, 0.99910000, 0.99940000, 28252.00000000, 1835.00000000
17701655, 1722874751026626, 0.99900000, 0.99950000, 2000.00000000, 1776.00000000
17701655, 1722874751026642, 0.99860000, 0.99970000, 13067.00000000, 3871.00000000
17701655, 1722874751026658, 0.99800000, 0.99980000, 50281.00000000, 35132.00000000
17701655, 1722874751026676, 0.99670000, 1.00400000, 301.00000000, 5001.00000000
17701655, 1722874751026691, 0.99610000, 1.00470000, 301.00000000, 140.00000000
17701655, 1722874751026705, 0.99500000, 1.00480000, 17604.00000000, 50.00000000
17701655, 1722874751026734, 0.99380000, 1.00500000, 301.00000000, 57009.00000000
17701655, 1722874751026750, 0.99310000, 1.00630000, 301.00000000, 140.00000000
17701656, 1722874751991505, 0.99920000, 0.99930000, 1792.00000000, 2000.00000000
17701656, 1722874751991577, 0.99910000, 0.99940000, 28252.00000000, 1835.00000000
17701656, 1722874751991614, 0.99860000, 0.99950000, 13067.00000000, 1776.00000000
17701656, 1722874751991648, 0.99800000, 0.99970000, 50281.00000000, 3871.00000000
17701656, 1722874751991681, 0.99670000, 0.99980000, 301.00000000, 35132.00000000
17701656, 1722874751991728, 0.99610000, 1.00400000, 301.00000000, 5001.00000000
17701656, 1722874751991777, 0.99500000, 1.00470000, 17604.00000000, 140.00000000
17701656, 1722874751991815, 0.99380000, 1.00480000, 301.00000000, 50.00000000
17701656, 1722874751991848, 0.99310000, 1.00500000, 301.00000000, 57009.00000000
17701656, 1722874751991881, 0.99300000, 1.00630000, 801.00000000, 140.00000000
