TIMEID UNIXTIME BID ASK BIDSIZE OFFERSIZE
17678542, 1722798823304301, 0.99990000, 1.00080000, 97.00000000, 1891.00000000
17678542, 1722798823304322, 0.99930000, 1.00090000, 640.00000000, 2250.00000000
17678542, 1722798823304336, 0.99920000, 1.00110000, 258.00000000, 3821.00000000
17678542, 1722798823304348, 0.99840000, 1.00120000, 1752.00000000, 38899.00000000
17678542, 1722798823304364, 0.99830000, 1.00170000, 1020.00000000, 640.00000000
17678542, 1722798823304376, 0.99730000, 1.00190000, 1362.00000000, 1020.00000000
17678542, 1722798823304388, 0.99720000, 1.00240000, 1020.00000000, 1020.00000000
17678542, 1722798823304399, 0.99670000, 1.00290000, 301.00000000, 1020.00000000
17678542, 1722798823304411, 0.99660000, 1.00390000, 1020.00000000, 140.00000000
17678544, 1722798824308577, 1.00020000, 1.00040000, 2000.00000000, 2000.00000000
17678544, 1722798824308710, 0.99990000, 1.00080000, 97.00000000, 1891.00000000
17678544, 1722798824308725, 0.99930000, 1.00090000, 640.00000000, 1888.00000000
17678544, 1722798824308733, 0.99920000, 1.00110000, 258.00000000, 1997.00000000
17678544, 1722798824308740, 0.99840000, 1.00120000, 1752.00000000, 38899.00000000
17678544, 1722798824308746, 0.99830000, 1.00170000, 1020.00000000, 640.00000000
17678544, 1722798824308753, 0.99730000, 1.00190000, 1362.00000000, 1020.00000000
17678544, 1722798824308767, 0.99720000, 1.00240000, 1020.00000000, 1020.00000000
17678544, 1722798824308773, 0.99670000, 1.00290000, 301.00000000, 1020.00000000
17678544, 1722798824308779, 0.99660000, 1.00390000, 1020.00000000, 140.00000000
17678547, 1722798825308737, 1.00020000, 1.00030000, 2000.00000000, 4042.00000000
17678547, 1722798825308876, 0.99990000, 1.00080000, 97.00000000, 1891.00000000
17678547, 1722798825308893, 0.99930000, 1.00090000, 640.00000000, 1888.00000000
17678547, 1722798825308901, 0.99920000, 1.00110000, 258.00000000, 1997.00000000
17678547, 1722798825308907, 0.99840000, 1.00120000, 1752.00000000, 38899.00000000
17678547, 1722798825308914, 0.99830000, 1.00170000, 1020.00000000, 640.00000000
17678547, 1722798825308921, 0.99730000, 1.00190000, 1362.00000000, 1020.00000000
17678547, 1722798825308927, 0.99720000, 1.00240000, 1020.00000000, 1020.00000000
17678547, 1722798825308933, 0.99670000, 1.00290000, 301.00000000, 1020.00000000
17678547, 1722798825308940, 0.99660000, 1.00390000, 1020.00000000, 140.00000000
17678549, 1722798826334934, 1.00020000, 1.00030000, 2000.00000000, 4042.00000000
17678549, 1722798826335103, 0.99990000, 1.00080000, 31.00000000, 1891.00000000
17678549, 1722798826335123, 0.99930000, 1.00090000, 640.00000000, 1888.00000000
17678549, 1722798826335147, 0.99920000, 1.00110000, 258.00000000, 1997.00000000
17678549, 1722798826335159, 0.99840000, 1.00120000, 1752.00000000, 38899.00000000
17678549, 1722798826335172, 0.99830000, 1.00170000, 1020.00000000, 640.00000000
17678549, 1722798826335184, 0.99730000, 1.00190000, 1362.00000000, 1020.00000000
17678549, 1722798826335195, 0.99720000, 1.00240000, 1020.00000000, 1020.00000000
17678549, 1722798826335228, 0.99670000, 1.00290000, 301.00000000, 1020.00000000
17678549, 1722798826335240, 0.99660000, 1.00390000, 1020.00000000, 140.00000000
17678550, 1722798828995225, 1.00020000, 1.00030000, 2000.00000000, 4042.00000000
